47192,0.23,-0.79,0.52,0.17,0.82,-0.73,0,0,rash_turn
48266,0.24,-0.79,0.51,0.34,0.81,-0.71,0,0,rash_turn
49341,0.24,-0.79,0.51,0.30,0.84,-0.71,0,0,rash_turn
50419,0.24,-0.80,0.51,0.36,0.82,-0.67,0,0,rash_turn
51493,0.24,-0.79,0.53,0.45,0.80,-0.62,0,0,rash_turn
52568,0.24,-0.79,0.52,0.39,0.74,-0.74,0,0,rash_turn
53643,0.23,-0.79,0.52,0.38,0.75,-0.75,0,0,rash_turn
54717,0.23,-0.79,0.52,0.40,0.78,-0.76,0,0,rash_turn
55792,0.23,-0.79,0.51,0.38,0.69,-0.64,0,0,rash_turn
56866,0.23,-0.78,0.52,0.58,0.78,-0.66,0,0,rash_turn
57940,0.24,-0.79,0.51,0.60,0.77,-0.60,0,0,rash_turn
59016,0.24,-0.79,0.52,0.66,0.96,-0.55,0,0,rash_turn
60090,0.24,-0.79,0.52,0.71,1.04,-0.41,0,0,rash_turn
61168,0.23,-0.79,0.52,0.74,0.89,-0.42,0,0,rash_turn
62242,0.24,-0.79,0.52,0.83,0.86,-0.46,0,0,rash_turn
63318,0.24,-0.78,0.52,0.77,0.89,-0.52,0,0,rash_turn
64392,0.23,-0.79,0.51,0.79,0.92,-0.43,0,0,rash_turn
65467,0.24,-0.79,0.52,0.75,0.91,-0.45,0,0,rash_turn
66541,0.24,-0.79,0.53,0.63,0.82,-0.38,0,0,rash_turn
67615,0.23,-0.79,0.51,0.48,0.89,-0.36,0,0,rash_turn
68690,0.23,-0.79,0.52,0.46,0.97,-0.28,0,0,rash_turn
69765,0.24,-0.79,0.52,0.37,1.02,-0.26,0,0,rash_turn
70843,0.23,-0.79,0.52,0.41,0.97,-0.37,0,0,rash_turn
71917,0.24,-0.79,0.52,0.55,0.89,-0.52,0,0,rash_turn
72992,0.24,-0.79,0.52,0.39,0.87,-0.60,0,0,rash_turn
74066,0.24,-0.79,0.51,0.28,0.84,-0.61,0,0,rash_turn
75142,0.23,-0.79,0.52,0.14,0.75,-0.78,0,0,rash_turn
76216,0.24,-0.79,0.51,0.10,0.75,-0.84,0,0,rash_turn
77291,0.23,-0.79,0.52,0.29,0.73,-0.85,0,0,rash_turn
78365,0.24,-0.80,0.52,0.49,0.75,-0.92,0,0,rash_turn
79439,0.24,-0.79,0.51,0.40,0.85,-0.78,0,0,rash_turn
80515,0.24,-0.79,0.52,0.44,0.83,-0.79,0,0,rash_turn
81593,0.24,-0.79,0.52,0.51,0.86,-0.80,0,0,rash_turn
82667,0.23,-0.80,0.52,0.47,0.86,-0.56,0,0,rash_turn
83741,0.24,-0.79,0.52,0.48,0.76,-0.49,0,0,rash_turn
84816,0.24,-0.79,0.52,0.29,0.78,-0.34,0,0,rash_turn
85891,0.23,-0.79,0.51,0.34,0.74,-0.43,0,0,rash_turn
86966,0.24,-0.80,0.51,0.41,0.61,-0.35,0,0,rash_turn
88040,0.23,-0.79,0.51,0.54,0.68,-0.38,0,0,rash_turn
89114,0.23,-0.80,0.52,0.38,0.69,-0.54,0,0,rash_turn
90189,0.24,-0.79,0.52,0.42,0.58,-0.63,0,0,rash_turn
91264,0.24,-0.79,0.51,0.51,0.46,-0.67,0,0,rash_turn
92354,0.24,-0.79,0.52,0.48,0.56,-0.66,0,0,rash_turn
93430,0.24,-0.79,0.51,0.26,0.61,-0.67,0,0,rash_turn
94507,0.24,-0.79,0.52,0.10,0.59,-0.76,0,0,rash_turn
95584,0.23,-0.79,0.52,0.19,0.66,-0.67,0,0,rash_turn
96660,0.22,-0.80,0.52,0.18,0.56,-0.73,0,0,rash_turn
97737,0.24,-0.79,0.51,0.24,0.56,-0.76,0,0,rash_turn
98826,0.24,-0.79,0.53,0.25,0.61,-0.70,0,0,rash_turn
99915,0.24,-0.79,0.51,0.27,0.46,-0.81,0,0,rash_turn
100992,0.24,-0.79,0.52,0.39,0.52,-0.91,0,0,rash_turn
102072,0.24,-0.79,0.52,0.36,0.60,-0.87,0,0,rash_turn
103149,0.24,-0.80,0.52,0.29,0.72,-0.93,0,0,rash_turn
104225,0.23,-0.79,0.52,0.25,0.60,-0.89,0,0,rash_turn
105303,0.23,-0.80,0.52,0.21,0.75,-0.83,0,0,rash_turn
106379,0.24,-0.79,0.52,0.20,0.76,-0.81,0,0,rash_turn
107455,0.23,-0.79,0.52,0.37,0.76,-0.87,0,0,rash_turn
108532,0.24,-0.79,0.52,0.37,0.83,-1.03,0,0,rash_turn
109608,0.24,-0.79,0.52,0.46,0.74,-1.02,0,0,rash_turn
110686,0.24,-0.79,0.52,0.44,0.81,-1.19,0,0,rash_turn
111762,0.23,-0.79,0.52,0.41,0.96,-1.28,0,0,rash_turn
112842,0.24,-0.79,0.53,0.37,0.96,-1.39,0,0,rash_turn
113918,0.24,-0.79,0.52,0.54,0.99,-1.28,0,0,rash_turn
114996,0.24,-0.79,0.52,0.58,0.87,-1.43,0,0,rash_turn
116072,0.24,-0.79,0.51,0.44,0.87,-1.42,0,0,rash_turn
117149,0.24,-0.79,0.51,0.23,0.87,-1.54,0,0,rash_turn
118225,0.23,-0.79,0.52,0.19,0.85,-1.55,0,0,rash_turn
119303,0.24,-0.79,0.51,0.18,0.90,-1.49,0,0,rash_turn
120379,0.24,-0.79,0.52,0.17,0.89,-1.70,0,0,rash_turn
121455,0.23,-0.79,0.52,0.18,0.90,-1.66,0,0,rash_turn
122535,0.24,-0.79,0.51,0.10,0.82,-1.68,0,0,rash_turn
123613,0.24,-0.79,0.52,0.18,0.85,-1.74,0,0,rash_turn
124689,0.23,-0.79,0.51,0.15,0.75,-1.54,0,0,rash_turn
125766,0.24,-0.79,0.52,0.17,0.91,-1.79,0,0,rash_turn
126842,0.24,-0.80,0.52,0.23,0.93,-1.85,0,0,rash_turn
127920,0.24,-0.79,0.51,0.22,0.98,-1.83,0,0,rash_turn
128996,0.24,-0.80,0.52,0.18,0.98,-1.89,0,0,rash_turn
130072,0.24,-0.79,0.52,0.17,1.01,-1.88,0,0,rash_turn
131149,0.23,-0.79,0.52,0.26,1.03,-1.82,0,0,rash_turn
132226,0.24,-0.79,0.52,0.23,0.98,-1.93,0,0,rash_turn
133306,0.24,-0.80,0.52,0.12,0.91,-2.10,0,0,rash_turn
134383,0.24,-0.79,0.52,-0.02,0.94,-2.05,0,0,rash_turn
135459,0.24,-0.79,0.52,-0.01,0.81,-2.09,0,0,rash_turn
136537,0.24,-0.79,0.52,-0.07,0.84,-2.15,0,0,rash_turn
137613,0.23,-0.79,0.51,-0.03,0.89,-2.25,0,0,rash_turn
138690,0.23,-0.79,0.52,-0.01,0.94,-2.30,0,0,rash_turn
139766,0.24,-0.79,0.52,-0.13,0.79,-2.37,0,0,rash_turn
140844,0.24,-0.79,0.51,-0.14,0.85,-2.48,0,0,rash_turn
141920,0.24,-0.79,0.52,-0.15,0.80,-2.34,0,0,rash_turn
143000,0.23,-0.79,0.52,-0.18,0.90,-2.20,0,0,rash_turn
144076,0.24,-0.79,0.52,-0.17,0.92,-2.08,0,0,rash_turn
145154,0.23,-0.79,0.51,-0.28,0.90,-2.00,0,0,rash_turn
146230,0.24,-0.79,0.52,-0.20,0.92,-2.08,0,0,rash_turn
147307,0.23,-0.80,0.51,-0.08,0.95,-2.17,0,0,rash_turn
148383,0.24,-0.79,0.52,-0.27,0.90,-2.16,0,0,rash_turn
149460,0.24,-0.79,0.52,-0.40,0.91,-1.96,0,0,rash_turn
150537,0.24,-0.79,0.51,-0.37,0.93,-1.93,0,0,rash_turn
151614,0.24,-0.79,0.52,-0.27,0.81,-1.98,0,0,rash_turn
152690,0.24,-0.79,0.51,-0.08,0.76,-1.98,0,0,rash_turn
153771,0.23,-0.79,0.51,0.01,0.63,-2.03,0,0,rash_turn
154848,0.23,-0.79,0.52,0.05,0.56,-2.13,0,0,rash_turn
155924,0.24,-0.79,0.52,0.01,0.56,-2.06,0,0,rash_turn
157000,0.23,-0.79,0.52,0.05,0.51,-1.86,0,0,rash_turn
158077,0.23,-0.79,0.52,0.07,0.56,-2.01,0,0,rash_turn
159154,0.24,-0.79,0.51,0.13,0.56,-1.87,0,0,rash_turn
160231,0.23,-0.80,0.52,0.22,0.41,-1.87,0,0,rash_turn
161307,0.24,-0.80,0.51,0.27,0.44,-1.91,0,0,rash_turn
162383,0.24,-0.79,0.52,0.31,0.39,-1.72,0,0,rash_turn
163475,0.24,-0.80,0.52,0.37,0.34,-1.68,0,0,rash_turn
164566,0.23,-0.79,0.51,0.29,0.36,-1.79,0,0,rash_turn
165642,0.24,-0.80,0.52,0.14,0.51,-1.73,0,0,rash_turn
166719,0.24,-0.80,0.51,0.11,0.46,-1.67,0,0,rash_turn
167795,0.24,-0.79,0.52,0.18,0.44,-1.73,0,0,rash_turn
168871,0.24,-0.79,0.52,0.19,0.31,-1.64,0,0,rash_turn
169949,0.24,-0.79,0.52,0.28,0.29,-1.72,0,0,rash_turn
171025,0.24,-0.79,0.51,0.22,0.35,-1.55,0,0,rash_turn
172101,0.23,-0.79,0.52,0.21,0.53,-1.47,0,0,rash_turn
173192,0.24,-0.79,0.52,0.20,0.63,-1.47,0,0,rash_turn
174268,0.23,-0.79,0.52,0.16,0.50,-1.43,0,0,rash_turn
175344,0.24,-0.79,0.51,0.02,0.55,-1.32,0,0,rash_turn
176421,0.24,-0.79,0.51,0.04,0.47,-1.30,0,0,rash_turn
177498,0.24,-0.79,0.53,-0.03,0.37,-1.42,0,0,rash_turn
178575,0.24,-0.79,0.52,-0.01,0.33,-1.35,0,0,rash_turn
179651,0.24,-0.79,0.52,-0.13,0.23,-1.24,0,0,rash_turn
180727,0.24,-0.79,0.52,-0.13,0.37,-1.27,0,0,rash_turn
181805,0.24,-0.78,0.51,-0.19,0.40,-1.37,0,0,rash_turn
182881,0.24,-0.79,0.53,-0.16,0.51,-1.32,0,0,rash_turn
183961,0.23,-0.79,0.52,-0.12,0.40,-1.34,0,0,rash_turn
185038,0.24,-0.79,0.51,-0.07,0.43,-1.42,0,0,rash_turn
186115,0.24,-0.79,0.53,-0.09,0.39,-1.47,0,0,rash_turn
187191,0.24,-0.79,0.52,-0.04,0.44,-1.65,0,0,rash_turn
188268,0.24,-0.79,0.52,0.04,0.34,-1.59,0,0,rash_turn
189344,0.24,-0.79,0.51,0.03,0.33,-1.53,0,0,rash_turn
190422,0.23,-0.79,0.52,-0.13,0.36,-1.53,0,0,rash_turn
191498,0.24,-0.80,0.52,-0.20,0.27,-1.57,0,0,rash_turn
192575,0.24,-0.79,0.52,-0.31,0.26,-1.51,0,0,rash_turn
193655,0.24,-0.80,0.52,-0.37,0.26,-1.62,0,0,rash_turn
194732,0.24,-0.79,0.52,-0.18,0.22,-1.68,0,0,rash_turn
195808,0.24,-0.79,0.51,-0.21,0.27,-1.67,0,0,rash_turn
196885,0.24,-0.79,0.51,-0.19,0.21,-1.74,0,0,rash_turn
197961,0.23,-0.79,0.52,-0.36,0.24,-1.61,0,0,rash_turn
199038,0.24,-0.79,0.52,-0.52,0.14,-1.60,0,0,rash_turn
200115,0.24,-0.79,0.52,-0.44,0.17,-1.62,0,0,rash_turn
201192,0.24,-0.79,0.51,-0.39,0.25,-1.68,0,0,rash_turn
202268,0.24,-0.80,0.51,-0.30,0.25,-1.59,0,0,rash_turn
203345,0.24,-0.79,0.51,-0.42,0.36,-1.63,0,0,rash_turn
204426,0.24,-0.79,0.52,-0.47,0.51,-1.79,0,0,rash_turn
205502,0.23,-0.79,0.52,-0.43,0.59,-1.80,0,0,rash_turn
206579,0.24,-0.79,0.51,-0.32,0.63,-1.78,0,0,rash_turn
207655,0.24,-0.79,0.52,-0.38,0.54,-1.88,0,0,rash_turn
208732,0.25,-0.79,0.52,-0.47,0.62,-1.96,0,0,rash_turn
209809,0.24,-0.79,0.52,-0.43,0.66,-1.89,0,0,rash_turn
210885,0.23,-0.79,0.53,-0.46,0.67,-1.86,0,0,rash_turn
211962,0.23,-0.79,0.51,-0.61,0.74,-1.95,0,0,rash_turn
213039,0.24,-0.79,0.51,-0.56,0.59,-2.03,0,0,rash_turn
214119,0.24,-0.79,0.53,-0.62,0.64,-1.94,0,0,rash_turn
215196,0.23,-0.79,0.51,-0.61,0.64,-2.01,0,0,rash_turn
216272,0.23,-0.79,0.52,-0.55,0.55,-2.14,0,0,rash_turn
217349,0.23,-0.79,0.51,-0.58,0.52,-2.19,0,0,rash_turn
218426,0.24,-0.79,0.52,-0.61,0.50,-2.14,0,0,rash_turn
219502,0.24,-0.80,0.52,-0.57,0.60,-2.16,0,0,rash_turn
220579,0.24,-0.79,0.51,-0.67,0.68,-2.29,0,0,rash_turn
221656,0.23,-0.80,0.52,-0.65,0.75,-2.16,0,0,rash_turn
222733,0.24,-0.79,0.52,-0.56,0.80,-2.14,0,0,rash_turn
223813,0.23,-0.80,0.52,-0.59,0.75,-2.07,0,0,rash_turn
224889,0.24,-0.79,0.51,-0.63,0.76,-1.93,0,0,rash_turn
225966,0.23,-0.79,0.51,-0.59,0.79,-2.00,0,0,rash_turn
227043,0.24,-0.79,0.52,-0.42,0.78,-1.91,0,0,rash_turn
228130,0.24,-0.79,0.52,-0.46,0.96,-1.86,0,0,rash_turn
229220,0.24,-0.79,0.52,-0.49,1.02,-1.75,0,0,rash_turn
230296,0.24,-0.79,0.52,-0.51,0.94,-1.86,0,0,rash_turn
231373,0.23,-0.79,0.52,-0.52,1.10,-1.83,0,0,rash_turn
232450,0.23,-0.79,0.52,-0.53,1.14,-1.86,0,0,rash_turn
233530,0.23,-0.79,0.51,-0.46,1.20,-1.92,0,0,rash_turn
234607,0.24,-0.79,0.53,-0.45,1.30,-1.94,0,0,rash_turn
235683,0.23,-0.79,0.52,-0.48,1.38,-1.83,0,0,rash_turn
236761,0.23,-0.79,0.52,-0.49,1.45,-1.70,0,0,rash_turn
237837,0.24,-0.79,0.52,-0.43,1.49,-1.75,0,0,rash_turn
238914,0.23,-0.79,0.53,-0.54,1.53,-1.71,0,0,rash_turn
239990,0.24,-0.79,0.51,-0.37,1.49,-1.77,0,0,rash_turn
241068,0.24,-0.79,0.52,-0.26,1.43,-1.90,0,0,rash_turn
242144,0.23,-0.79,0.52,-0.25,1.43,-2.00,0,0,rash_turn
243220,0.24,-0.80,0.52,-0.40,1.31,-2.13,0,0,rash_turn
244300,0.24,-0.80,0.51,-0.39,1.36,-2.12,0,0,rash_turn
245378,0.23,-0.79,0.50,-0.48,1.41,-2.16,0,0,rash_turn
246454,0.24,-0.79,0.52,-0.37,1.54,-2.15,0,0,rash_turn
247531,0.23,-0.79,0.52,-0.30,1.57,-2.25,0,0,rash_turn
248607,0.24,-0.79,0.52,-0.31,1.67,-2.25,0,0,rash_turn
249684,0.23,-0.79,0.51,-0.27,1.70,-2.21,0,0,rash_turn
250761,0.24,-0.79,0.51,-0.20,1.72,-2.42,0,0,rash_turn
251838,0.23,-0.80,0.52,-0.11,2.04,-2.07,0,0,rash_turn
252914,0.24,-0.79,0.51,-0.10,2.06,-2.06,0,0,rash_turn
254004,0.23,-0.79,0.52,-0.03,2.07,-2.10,0,0,rash_turn
255081,0.23,-0.79,0.52,-0.09,1.98,-2.24,0,0,rash_turn
256157,0.23,-0.79,0.51,-0.13,2.17,-2.17,0,0,rash_turn
257234,0.24,-0.79,0.52,-0.19,2.30,-2.41,0,0,rash_turn
258311,0.24,-0.79,0.52,-0.21,2.37,-2.73,0,0,rash_turn
259388,0.24,-0.79,0.52,-0.17,2.37,-2.61,0,0,rash_turn
260464,0.23,-0.79,0.52,-0.13,2.22,-2.65,0,0,rash_turn
261541,0.23,-0.79,0.52,0.10,2.22,-2.58,0,0,rash_turn
262618,0.24,-0.79,0.53,0.16,2.25,-2.44,0,0,rash_turn
263698,0.24,-0.80,0.52,0.18,2.22,-2.45,0,0,rash_turn
264775,0.24,-0.79,0.53,0.17,2.30,-2.54,0,0,rash_turn
265851,0.24,-0.79,0.52,0.23,2.30,-2.63,0,0,rash_turn
266929,0.24,-0.79,0.52,0.22,2.26,-2.82,0,0,rash_turn
268005,0.24,-0.79,0.52,0.11,2.29,-2.83,0,0,rash_turn
269082,0.24,-0.79,0.52,0.10,2.31,-2.90,0,0,rash_turn
270158,0.24,-0.79,0.52,0.16,2.29,-2.80,0,0,rash_turn
271235,0.24,-0.79,0.51,0.23,2.26,-2.97,0,0,rash_turn
272312,0.24,-0.79,0.51,0.26,2.18,-3.01,0,0,rash_turn
273388,0.24,-0.80,0.52,0.30,2.39,-2.94,0,0,rash_turn
274468,0.24,-0.79,0.52,0.38,2.45,-3.09,0,0,rash_turn
275546,0.23,-0.79,0.52,0.36,2.54,-3.17,0,0,rash_turn
276622,0.24,-0.79,0.52,0.28,2.30,-3.14,0,0,rash_turn
277698,0.23,-0.79,0.52,0.21,2.24,-3.07,0,0,rash_turn
278775,0.23,-0.79,0.52,0.25,2.32,-3.03,0,0,rash_turn
279852,0.24,-0.79,0.50,0.19,2.29,-3.06,0,0,rash_turn
280929,0.24,-0.80,0.52,0.25,2.33,-3.03,0,0,rash_turn
282005,0.23,-0.79,0.52,-0.01,2.38,-3.04,0,0,rash_turn
283082,0.23,-0.79,0.52,0.05,2.40,-3.10,0,0,rash_turn
284163,0.23,-0.79,0.51,0.02,2.53,-3.37,0,0,rash_turn
285239,0.23,-0.79,0.52,-0.02,2.48,-3.33,0,0,rash_turn
286315,0.23,-0.79,0.51,-0.16,2.35,-3.32,0,0,rash_turn
Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,HeartRate,SpO2,Annotation
